tau,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
7865,29.80752113,-31.57053707,-10.22291721,-3.404643382,3.944967509,-31.58226583,-61.53068441,-24.35479252,-62.69768843,-0.984782309
7866,11.46587989,-22.34375026,-58.57544295,-3.303156572,-12.95686706,-21.97660094,-51.00457416,-20.50825401,-29.03427777,-19.70587049
7867,18.13769842,-41.37542145,-53.67895966,-6.428922676,-37.84184299,-17.72796928,-46.99901902,-20.03965982,-43.97590255,-20.06047647
7868,27.8254323,-36.40070569,-53.82817124,7.376908357,-37.16360291,-5.554654023,-52.34194122,-6.982263274,-52.29309456,-18.63682618
7869,11.59349328,-43.61280337,-37.21894098,3.715766425,-42.56373372,4.04196358,-56.53051988,-35.74064142,-38.30543515,-17.86201589
7870,4.443791999,-29.05154854,-27.48536298,23.72200993,-24.47490633,9.901526934,-20.66092213,-25.99721859,-28.44301359,-38.40640995
7871,9.532560604,-30.08383686,-21.49517051,13.63333275,-31.0857765,6.020551167,-33.91121558,-42.745087,-21.57581384,-34.7747217
7872,2.924896978,-25.14684102,-21.99467552,12.93727015,-30.31694187,19.22160648,-57.30727699,-15.30173411,-3.331607963,-36.31863573
7873,28.10289011,-31.38704279,-26.49895523,5.710328683,-29.51167425,42.67141195,-52.47592883,4.297091694,6.471860671,-20.69035666
7874,5.394663035,-34.54907236,-30.02421434,17.70165757,-19.26172917,26.62879921,-35.23465287,19.15895158,-16.878333,-34.97562859
7875,-15.22068429,-48.2419638,-22.24427345,25.87683066,-32.26338554,33.61244776,-26.83370477,11.47595376,-22.48934085,-45.31344566
7876,-23.32635654,-56.52445171,-7.010082322,-18.82528969,-44.13751292,28.95063248,-38.474043,15.37078947,-1.522871795,-37.17610466
7877,-43.83670675,-67.85366903,12.54150753,-11.97862371,-67.02975147,22.32450515,-34.98482082,27.97941108,-11.08902864,-36.2869959
7878,-49.85579237,-54.98280925,4.228782267,-21.15148571,-51.95666823,10.40395113,-21.10135479,10.89192952,-33.46851243,-26.09209638
7879,-33.91816827,-33.70107123,-6.985983003,-27.65259479,-60.48934066,-12.60264848,-15.91812169,37.70000485,-47.00814541,-15.02224517
7880,-30.53800892,-33.04994125,-23.33744001,-23.34329881,-62.2187685,16.26137794,10.26880714,20.17143771,-53.62193584,-32.37537363
7881,-9.419287997,-21.24697956,-19.19451753,-1.230636095,-81.77077229,9.567079288,13.67645776,10.57604385,-57.20740562,-22.51511721
7882,-14.76075406,-2.368680557,-23.33504571,-16.02112079,-72.00312967,6.257301544,14.18919558,19.94677757,-37.26730623,-31.87376752
7883,-26.53260099,24.46536332,-16.68217994,-31.76674898,-65.22886494,2.168678927,-7.039014772,-11.58482875,-50.99960298,-55.74473932
7884,-43.55546209,-5.757141933,-3.531487427,-22.45743786,-55.99239529,17.53364082,-18.69926114,-12.55859984,-56.34288148,-65.49049851
7885,-39.51776796,-0.52567944,-23.78994197,-37.26990964,-59.99312649,4.177996491,-27.23640713,-15.04991621,-41.61443169,-61.14214861
7886,-45.77570486,-7.128730825,-15.58593347,-21.27317174,-58.59857085,-2.351976213,-4.330003224,-17.19317077,-39.68411215,-41.57442277
7887,-59.3834255,-0.872226646,12.64944353,-23.06828675,-64.43120965,0.494506313,-21.75082901,-22.57941591,-27.58920709,-35.31425425
7888,-71.97409906,24.53851444,14.5622564,-18.31773943,-71.6393782,-18.70704815,-5.198057181,-15.47557711,-25.60259138,-45.18650388
7889,-66.2671276,25.52091047,15.73959278,-41.87364108,-30.96943689,-6.136899745,13.53322165,-30.81657374,-34.72253628,-33.38065409
7890,-52.77989104,43.9311041,21.36263118,-46.50976437,-38.1040898,-5.843406478,24.13189319,-25.0495648,-43.46981591,-67.69830243
7891,-44.49695105,44.78876997,35.51839646,-56.25909254,-26.98036889,-14.54006165,28.95994488,9.467824183,-54.01726406,-61.43204396
7892,-57.4712959,30.72089478,29.71813815,-51.98454126,-21.43647449,-29.24804771,25.46212759,10.08487863,-56.99152462,-68.61955518
7893,-45.87296971,24.5718702,16.70595833,-53.97794353,-11.88429728,-16.23330637,0.960711988,-16.73957263,-43.86022353,-52.54605385
7894,-18.46577617,32.67087833,-24.55780332,-71.49660776,-12.68091553,-33.99545774,-19.21648619,-22.22126235,-47.90079798,-63.25858258
7895,-1.268510882,38.09679665,-22.24203363,-52.62177828,-7.598704679,-40.38811881,-20.3187978,-41.49925849,-85.09725298,-51.73129084
7896,-3.541139792,27.81735306,-22.96560111,-61.34844288,12.89260947,-32.46985027,-44.47101119,-33.82814079,-78.79137824,-48.07951225
7897,-1.924826161,43.42530049,-39.04280286,-60.45925275,45.80268214,-40.94621763,-82.68652957,-60.60338645,-62.98547146,-50.31646617
7898,-28.4821708,56.66589454,-52.88388448,-61.72246029,51.21200461,-27.19174991,-79.54531616,-48.08586925,-55.87991091,-60.93861608
7899,-33.93526809,37.10840661,-49.16677431,-74.49326574,47.30266949,-30.09450897,-82.07356555,-55.4011505,-64.88822446,-58.339284
7900,-62.34794521,41.63633428,-25.91969568,-73.32732909,24.37848755,-22.92109235,-79.53913742,-51.26568134,-54.96336981,-43.11940893
7901,-70.8468587,40.26453324,-31.18089549,-72.16049195,22.56544277,-31.43679239,-51.64217057,-50.75024928,-30.30105119,-37.70363345
7902,-56.4970192,41.35626343,-39.25339489,-50.57001137,9.69432272,-51.89223599,-41.33596219,-58.70901403,-47.22305523,-65.70413968
7903,-32.37744336,33.97713879,-31.18512198,-44.32415823,2.855378262,-53.54143676,-40.24311792,-55.71318489,-45.82586913,-63.74449662
7904,-31.59709416,-9.848617746,-12.8463338,-69.00236282,2.186624661,-43.10792668,-29.78123261,-70.42776858,-49.3998299,-50.25029491
7905,-30.60248423,-11.58431389,-28.00592717,-68.86985411,-5.772283445,-48.26865591,-41.05750044,-64.99100762,-57.60416163,-56.93992757
7906,-29.57439801,1.619278252,-38.28525,-33.79487396,-8.359436005,-21.90077627,-24.82769676,-59.0225268,-53.57965489,-38.16588601
7907,-24.30082309,8.632742949,-20.89966364,-26.94488528,3.06532145,21.55796394,-33.67112633,-66.51028785,-36.89084326,-40.52814425
7908,-6.288840273,9.130572803,-29.02013236,-28.9584879,6.204217988,-8.38396238,-37.32523012,-68.01539902,-57.61177646,-51.09297208
7909,-11.19129185,5.485638175,-48.19155139,-26.88408441,1.70841087,13.98626711,-34.76867788,-65.76030978,-58.24169145,-58.88120664
7910,-3.395796071,3.265325445,-65.79050052,-24.39504735,24.54512431,22.52751299,-58.24855385,-57.56437072,-29.91060538,-63.74783917
7911,4.432372949,1.357966282,-61.95322449,-26.3419359,16.46981102,1.185544132,-50.49637142,-66.29912648,-35.512885,-33.52549877
7912,12.35775156,4.82450284,-52.52584185,-17.94569006,1.514303835,0.81847276,-41.87819736,-47.23591844,-22.32866362,-51.1992828
7913,21.82713748,-12.21684306,-80.36387465,-4.717169143,-28.34271913,8.227922699,-25.95850676,-69.91118655,-14.29314025,-55.73398315
7914,6.859540427,-20.46776013,-72.04190685,0.96999694,4.020267084,-2.535501138,-32.38121702,-53.07582358,-36.66383871,-48.83297318
7915,5.911536335,5.525988263,-63.44394987,-0.338780138,8.125531676,-35.67638882,-19.7071286,-63.86555834,-41.36054227,-58.59137342
7916,-9.018301659,17.15846871,-41.88951979,-11.23798365,5.484775977,-0.526760194,-24.27957853,-69.77399364,-10.38509104,-38.40161761
7917,-19.63927529,26.28698635,-57.72849459,-13.27187546,16.91610033,8.597550212,-6.390734018,-36.42836428,18.73285947,-30.09008663
7918,-8.86226998,15.49221946,-56.0267867,-23.98801418,20.00405418,16.0675511,-13.03934129,-44.02499033,11.78118726,-29.09246916
7919,-39.9667019,7.09102642,-25.33464114,-18.18350489,42.60328911,8.358877491,9.144699354,-36.25978331,15.73197695,-42.20457278
7920,-41.35847916,-0.221102681,-33.57409586,-8.198342954,25.08280059,5.753059778,12.75388255,-25.37851737,29.63482688,-29.66332978
7921,-7.480503224,4.788308787,-44.9877286,-7.208160631,33.73033403,25.03642275,20.96517932,-55.51990105,37.66963933,-22.23657884
7922,1.934688586,12.89002073,-30.88195911,-13.04742666,30.54356119,26.51807187,17.80077148,-54.73535901,28.08010175,-18.93621609
7923,11.17696841,12.80627559,-19.79127572,-12.83957044,43.23232943,-5.315961693,10.15909495,-49.52175834,28.84058164,-16.40473421
7924,-11.88437059,-1.42820728,-23.3424132,-1.477332134,58.65957216,-37.2836351,18.76098731,-45.1055083,11.12792444,-3.170757963
7925,-26.23597298,-0.025004224,-31.09179423,-20.54193387,63.54330838,-18.67407102,17.50422957,-51.44736442,31.28158575,5.498720658
7926,-30.08218768,-2.228369341,-17.20769091,-9.998016773,78.37613454,4.71513846,28.46239934,-45.39710564,25.17897399,8.124551388
7927,-27.7945899,7.636676958,-1.490568775,3.860590655,55.87308533,-29.65787333,25.94667196,-31.37903263,8.103344667,3.847776667
7928,-38.71681055,17.8816975,-1.616723999,-5.640906298,68.14584568,-25.77575666,19.45360918,-29.09821475,27.9458232,1.18421751
7929,-40.24065039,29.04566193,10.39090057,-27.97711558,83.9990689,-44.56674843,12.66900144,-36.21761115,30.11497901,23.37039811
7930,-28.00144224,26.60264326,29.24276293,-34.37736791,59.92120856,-42.7391731,12.92278906,-69.78123361,14.52671061,4.850202356
7931,-25.85798069,18.38009123,21.98812662,-19.32837932,37.22505179,-8.465730092,1.000825539,-68.63568392,25.89046302,-9.933676363
7932,-29.19571861,6.154295565,26.12547335,-12.02148127,24.28678489,-18.14751115,-18.88396248,-65.43543995,32.52417424,-12.07743967
7933,-32.46811343,22.57808794,18.50459665,-9.336542443,28.27097524,-5.492477686,-6.347259662,-81.07273575,32.19070355,1.055041344
7934,-38.06305736,15.82490862,11.09219736,-23.45160969,31.03534885,13.67902566,-9.777695193,-55.36739169,30.34465076,0.312738289
7935,-43.66639911,40.38823545,4.123317832,-28.06296435,23.77126684,-9.324243632,-12.69695383,-47.66241151,40.88143752,-12.80012695
7936,-49.46942379,25.3466966,-1.6289191,-30.38325123,11.06829052,-2.794991346,-24.3046083,-34.71449169,47.78639679,-19.60409674
7937,-39.99351976,51.32345741,-7.52171104,-28.33448481,31.78625916,-16.62881798,-13.74481503,-37.15573264,39.52857842,-2.657323091
7938,-54.38800269,56.50319952,6.742175572,-24.18980506,26.58388559,-11.64155371,18.85992602,-30.15581489,43.72717288,-17.82162182
7939,-61.72591891,74.34136374,-4.582119666,-30.47547546,24.67376012,-5.477497877,33.08528823,-6.912003504,23.52467458,-19.44831959
7940,-76.8715526,55.46830915,-0.918296571,-53.28357951,51.14779909,1.806699715,21.78525934,19.42196651,22.68099831,-17.15552971
7941,-67.23816841,62.51634587,-11.09604257,-98.38518973,38.55754145,20.36438162,28.62284361,12.30936297,14.76912361,-30.56555919
7942,-57.82434194,41.55104609,-11.97713062,-76.3279574,45.89229303,38.39789584,17.1350646,16.57032681,10.03355508,-65.72673393
7943,-62.42630171,21.97616994,-9.871522013,-59.76334808,36.81041461,52.19032636,16.86383241,39.33315401,11.19922917,-68.45780323
7944,-32.64414467,27.83507107,19.82738391,-55.05740924,29.19729931,40.93897478,25.98729847,26.75001986,3.824204795,-73.95215823
7945,-28.25350967,14.07163153,11.68924269,-83.1461724,32.66984145,37.61363415,33.60604919,21.19343975,24.62586691,-58.0642508
7946,-13.2320971,3.692666687,-10.95135245,-91.62965493,23.74337547,29.09746987,22.54549746,16.07262041,22.47189956,-60.81941952
7947,8.420498868,-13.50335748,-19.91330229,-79.07984259,6.618577583,17.16695014,28.64803252,4.807450027,30.3661385,-47.70658659
7948,-17.71084598,-8.98907276,-20.15916457,-89.68199889,9.405095084,16.52490205,33.37836907,-19.51329596,25.09471362,-53.28834287
7949,-47.99270894,-11.17164593,-6.948766717,-104.4140983,8.825970114,17.71683203,35.45276795,24.14100753,30.76651462,-69.34532428
7950,-71.14959185,0.841937574,-21.98052781,-85.93521964,-4.389616907,20.24808382,37.90146253,24.37310159,19.30841989,-69.26064903
7951,-63.82499509,-27.71961246,2.963630797,-53.79464369,8.214720716,20.98725178,18.62887511,21.79871236,25.9489074,-91.01215369
7952,-58.55061643,-26.58470172,-22.92239851,-64.43174472,18.39400788,21.21332415,-15.87110714,10.39546515,34.15013179,-74.89393754
7953,-51.61476751,-9.80703909,-40.19843298,-62.7091395,9.438078451,14.68020228,-51.03870236,11.91002522,14.55591915,-75.69733758
7954,-42.98242278,-28.32580792,-37.18643792,-31.09495978,-12.58755343,11.76107635,-75.27026597,8.52588421,21.75377639,-60.14488951
7955,-59.15476799,-37.13603764,-33.63320607,-32.87999507,-10.59892887,6.150019299,-65.06469847,25.29729108,13.40299754,-69.177761
7956,-69.58875581,-42.03553595,-38.26559559,-19.15183806,-8.555804793,10.08312604,-65.39135151,39.01144706,4.529646995,-18.80744131
7957,-58.43056196,-40.47053111,-25.99443328,-1.146236495,3.541765995,-14.25756015,-66.05373879,16.99706823,-0.744151351,-17.27569877
7958,-65.5285438,-56.02350115,-21.62891301,-23.86663903,-7.359427032,-8.600031129,-52.35270939,27.18469252,-11.57147371,-19.28668353
7959,-71.67737036,-6.412941274,-8.957765367,-36.92157986,-18.45505496,-40.09201991,-49.0659823,30.16647241,-13.64290448,-29.94977166
7960,-59.36142032,-22.55526908,-21.04016122,-53.25265584,-7.673626195,-48.9644676,-41.93356474,46.47084364,-25.99821604,-42.22382987
7961,-49.35003461,-29.88022985,-16.35048632,-54.14103919,-24.57820249,-53.5457364,-34.24803137,40.2889876,-3.395922938,-14.23994278
7962,-62.06171004,-22.29930704,-3.148690442,-39.18479878,-8.670403249,-53.79482542,-13.71855363,41.63829915,-5.145383025,3.048510276
7963,-39.25068379,-13.17681016,-4.011356485,-24.28138696,5.087265593,-52.83409766,-16.3629455,12.0036772,-25.02127625,6.610519377
7964,-33.44705193,-26.97753714,-15.16810204,-28.89362639,1.737957025,-43.23788917,-54.35672826,2.74010606,-23.83228046,8.840338242
7965,-27.20099043,-37.33848413,0.389757526,-56.03109146,6.397030285,-41.10014048,-33.02417902,33.63348718,-29.71057555,3.963720764
7966,-44.69003043,-27.16327064,-5.118287902,-75.42920901,1.088246833,-34.94689392,-48.74168066,34.9857966,-29.08661034,12.77307122
7967,-46.08878208,-34.7634602,6.7527426,-76.02048544,4.81125218,-16.93152898,-59.51541588,36.05213437,-44.18016928,1.145171837
7968,-53.87517188,-42.77259717,-24.947264,-70.07188861,13.33634359,-9.831140534,-77.46997161,36.9755659,-45.46010275,-6.429569534
7969,-40.96284407,-65.86156159,-17.68875491,-74.16513236,43.10706116,-41.01040045,-55.44893626,36.86941483,-47.27350286,-8.229794767
7970,-44.79129164,-51.08594737,-26.99774522,-59.54150833,34.83566639,-40.09518808,-68.08495064,26.11486181,-39.92264248,-2.429071413
7971,-32.27876116,-72.52044029,-15.67654741,-41.66798716,11.40761072,-42.96465175,-61.06686727,17.02240962,-48.11891772,24.04438042
7972,-45.15903885,-55.53681595,-41.08760741,-46.2461006,16.79933826,-41.81898061,-75.04134678,-6.460246404,-54.84709704,30.80297769
7973,-54.83063492,-54.42570086,-54.16832221,-49.74423067,0.603306451,-37.90885084,-64.81134983,-26.55163455,-22.46832198,56.39617213
7974,-60.092534,-56.69167157,-68.55971989,-47.85319953,-1.043518574,-11.19604639,-51.00693771,-21.53165745,-3.601154859,69.90716466
7975,-53.88272112,-61.81291331,-64.37169639,-49.71668332,0.291938244,-21.46042868,-86.28522707,-13.44386726,16.92063197,61.47649985
7976,-47.38359253,-63.99293207,-74.366748,-42.03192643,-13.65481403,-49.12281246,-94.09429872,-27.83889644,-6.007440076,47.51163691
7977,-42.89457472,-53.57711449,-58.09642871,-38.85634156,-13.62670115,-43.145785,-91.99900841,-43.81678944,25.43191268,53.29643598
7978,-35.07667814,-62.17191667,-50.78200928,-43.50366098,-7.999611889,-34.83074603,-82.76184092,-40.10637156,3.600038252,51.62869583
7979,-39.65949281,-67.00709483,-68.28618638,-46.92916111,-6.149250463,-62.18454062,-68.62786166,-43.99474768,2.687929838,55.2999215
7980,-11.81804404,-92.60302009,-52.3517259,-46.24159579,-21.00530869,-54.49323266,-45.70590975,-38.436065,-0.002645124,49.77267806
7981,-22.54009249,-71.36590077,-60.61753327,-36.1612951,-9.556024719,-28.32397181,-18.69430314,-20.21991988,-9.901723613,38.61179399
7982,-8.781775244,-66.69517549,-87.82617923,-19.28637815,-27.22897723,-33.14028419,-5.285778115,7.304344115,-10.08703628,41.67988188
7983,-6.219291817,-69.52172214,-51.25535629,-25.26481662,-55.53628215,-34.19685294,-24.00116833,18.94494555,-9.108942287,25.89489749
7984,-19.82524425,-88.82655773,-34.62217545,-36.00566744,-55.8124495,-16.35998602,-28.99301077,19.72860145,-7.905103936,43.44381086
7985,-27.87816208,-94.54305127,6.722124195,-43.80336609,-36.02175745,-16.45422863,-23.87552937,32.37875466,-28.4897556,56.58412083
7986,-18.81647585,-54.30305271,19.44489878,-64.01449892,-34.47022039,-7.526424905,-32.18316068,13.5872537,-33.98431668,71.40010329
7987,-50.02374273,-57.44698901,21.07306956,-61.9383251,-28.92715671,26.34819116,-24.47230928,-2.017596624,-36.12891745,47.95429147
7988,-59.62292908,-43.90394082,35.46012953,-64.592499,-18.49884761,8.449879562,-35.61782546,-21.11293614,-35.80880288,57.78771569
7989,-53.57266256,-45.77800125,35.51959617,-55.69369243,-29.81565458,0.000457817,-6.107657429,-29.00793523,-37.46047913,57.14198171
7990,-69.53683815,-39.58622033,25.600508,-57.90883484,-28.94519926,-6.812489262,-5.58571495,-13.04841384,-17.9832557,63.55146101
7991,-53.53251374,-37.13701726,41.87236759,-45.09929895,-27.82060255,-17.03365355,-0.498620077,-9.902412912,-6.972993986,44.78732557
7992,-38.0518447,-50.03339018,62.33629198,-41.81887233,-22.73229665,-9.060811974,-5.464574282,-12.25638642,39.99281091,42.95715261
7993,-32.29020846,-52.4484381,29.17927597,-38.71352988,-22.85287017,-17.94618352,-4.593380466,-7.069114973,50.3079377,47.71365853
7994,-1.354004396,-49.75741337,30.41265164,-63.63108723,-20.15453061,11.40036366,18.80468906,-5.681627645,35.48491521,39.05779124
7995,6.506423293,-51.22075347,21.14969258,-57.94908221,-18.61300246,-7.548967785,0.649170147,-9.008058881,15.69206807,40.14266275
7996,-2.212638073,-34.35542657,19.6346643,-56.56666343,-49.42728709,-27.69342764,-5.664743853,14.16870455,10.02048699,39.89886575
7997,22.92867992,-50.33067671,4.40259929,-72.37433166,-38.53482699,-19.84051654,-36.30180645,1.854039594,-0.222272673,21.70305765
7998,35.60447196,-30.68168115,-3.623134174,-72.89884474,-14.40555406,-29.5080632,-37.23173433,-6.720338026,17.99813478,1.220672646
7999,31.61013481,-51.26575952,12.11754745,-47.41441809,-34.53883425,-23.05037184,-8.0424739,-6.376728669,3.625741821,28.01506783
8000,22.74134637,-44.69907197,13.17311479,-43.40775104,-29.72098865,-27.56513519,-19.99209336,-5.822086136,-24.67119866,14.14814706
8001,12.9770467,-50.74087653,13.47745541,-36.19314694,-31.03375882,-19.48440561,0.249348541,2.39132928,-28.9755224,13.82156609
8002,42.96220355,-44.489759,6.816436791,-46.62281991,-30.27854241,-20.27487806,-7.527749366,-0.881403763,-20.83148229,31.88572894
8003,26.72553776,-38.02549277,-7.272859169,-42.09385165,-32.45797163,-25.97983359,14.00596135,1.079094044,-14.4792846,41.68728449
8004,16.31266738,-62.62205022,8.178427544,-72.13374318,-23.64010918,-51.04651252,25.76563658,-3.605985348,-10.70625186,46.04939792
8005,0.843395824,-45.77862077,13.13062977,-66.65047221,-14.68398306,-45.5203046,-0.786674375,11.84018101,-20.65862296,37.43807844
8006,-3.808157039,-47.06275943,14.72092165,-63.55696316,-31.81993593,-30.21440976,-10.70528548,40.62279241,-23.54420531,37.53169888
8007,4.724006004,-41.12823331,12.73316952,-68.67898365,-16.10247264,-28.76513949,-19.49191479,32.31688579,-10.27721624,16.00825082
8008,1.121418263,-36.81325297,-6.819137278,-69.16703263,-9.780028862,-26.0441213,-22.99108524,-2.35171013,-26.11355803,9.293130886
8009,8.702894037,-29.76848101,-12.54895687,-70.48875977,-26.72813922,-37.36517334,-5.612305771,12.14967116,-49.44687252,11.98608078
8010,-1.366812044,-17.3759055,-2.321888479,-40.18136818,-21.25607146,-23.09747719,-7.255270141,-1.560828127,-49.67163569,8.265556995
8011,16.18421924,-4.410712921,15.59275626,-29.64847765,-22.75043245,-43.8062867,-20.21422196,6.833522934,-69.16606207,-2.034714324
8012,27.98916152,-25.8963144,0.357483573,-0.497394386,-15.61256268,-26.40110786,-12.64261358,10.98554016,-87.2279328,-11.66798251
8013,28.51155443,-20.90170653,4.576798718,1.912003571,-35.05591189,-40.84643181,0.50310342,3.360467172,-80.35755905,-18.88112893
8014,20.07360912,-17.47072523,-8.198213465,29.70996206,-14.02794194,-30.02466373,0.694737646,-16.94715403,-62.96180773,-47.43143377
8015,17.87980737,3.150798992,0.618919895,16.28655091,-11.17880238,-11.1053401,5.731498285,-53.26530999,-46.63044606,-52.6998723
8016,2.124028237,29.78619855,-14.93285999,19.59783122,29.46533251,3.150649393,-3.221232973,-69.79438246,-44.65967672,-58.44249161
8017,0.899076597,8.366756208,-19.1802939,12.3319998,25.09884494,32.95083189,2.707098063,-80.68786141,-40.45864751,-68.67007796
8018,23.27619333,6.576427566,-9.289323143,-7.102747659,10.62581868,21.56949352,-16.13982738,-77.02872429,-28.42548456,-71.39619368
8019,26.40438205,-10.29432075,-0.230805027,-1.5621368,-13.48286742,17.13213809,-18.55526561,-90.91103419,-22.35728092,-60.51154948
8020,25.46092684,12.10409058,17.46530506,0.42648002,-3.276095491,17.22336254,-19.77262707,-77.10743396,-3.096577053,-67.25018995
8021,17.64729977,12.30354633,32.44921366,-8.331876862,-11.06571398,8.494397232,-28.95904214,-59.96325346,12.74487484,-102.2427834
8022,10.59872311,10.45028065,15.75136142,-12.93694253,-49.50516134,-0.039310626,-34.29254333,-77.69544778,5.255944942,-85.31661559
8023,5.756054192,31.88803554,37.09992907,-11.81313401,-38.89171608,-13.76235622,-48.9641429,-63.92672497,-10.34381161,-104.1522604
8024,0.038232103,21.64877921,11.6609473,-7.143676833,-27.66318371,-23.90758065,-54.5954465,-47.99928252,16.56680071,-75.87264015
8025,2.671576912,39.53669375,14.02145941,-33.07570955,-47.56618103,-25.90096173,-44.74958741,-22.96251882,8.378351001,-42.79373477
8026,-29.73416631,28.56634973,-0.129101717,-33.68673864,-59.61207572,-22.00712973,-68.40568846,-3.841747811,3.56891665,-38.44383434
8027,-14.19465545,23.16525168,-31.86835566,-31.16408153,-57.09865729,-36.24664564,-63.79998028,6.834248676,-17.70442443,-50.84255632
8028,-5.932637668,17.62095541,-53.10469633,-24.12144431,-36.79922633,-23.72304585,-73.36448463,8.665393765,-24.3666037,-52.44556229
8029,-25.60635469,17.95326383,-28.46452386,-36.84252158,-27.86185807,-11.86373395,-68.86985159,-2.272905025,-45.19505652,-78.72690867
8030,-37.78941042,28.82915766,-31.99776646,-31.8050999,-33.85287087,-19.56232554,-56.5727522,11.56330971,-49.24382291,-105.1364618
8031,-52.8576709,27.42018881,-31.2599767,-18.34350296,-45.31727729,-29.24910137,-63.16505739,7.893978449,-36.51355069,-113.8733442
8032,-39.17222766,15.50100238,-28.09422766,-19.83122028,-26.55936691,-55.95207594,-51.18756988,-6.940377286,-31.34871552,-101.7923831
8033,-39.74712884,24.59152097,-6.237213703,-18.09296427,-16.01772742,-32.26104727,-29.74729676,15.13458165,-35.23501554,-68.79258838
8034,-19.63396802,-6.639762924,15.3498505,-6.881776742,0.415644773,-22.14045343,-47.31703134,10.90721434,-44.93621371,-57.41300019
8035,-23.05828239,-12.48672431,-4.140628567,8.32042414,12.66676967,-39.56200945,-34.91054829,19.25994833,-45.05168297,-55.34420852
8036,-32.15364984,1.014435467,-4.567786114,22.79323361,-12.87479004,-49.93962957,-33.91742473,14.84297524,-39.24897737,-58.99055629
8037,-9.757469549,2.487319785,-14.56130088,-8.613170985,-6.592557775,-66.3553723,-19.85089064,15.44741647,-19.17864327,-34.39367747
8038,-36.52357832,-6.610427113,-17.91071769,-14.41635891,-6.244353936,-33.57109004,-7.099945948,5.80874169,-23.68721671,-38.93981938
8039,-23.59199054,-8.420121782,-31.55255255,-6.981909482,-8.878616275,-7.622350005,-14.24643886,4.700752072,23.69135881,-57.7752811
8040,7.055686967,-17.9751968,-21.41614296,-31.91688707,-9.12394126,-17.52514304,-17.39347034,-18.31220142,34.6296459,-54.19645154
8041,8.103375684,-24.14662101,-8.778748115,-43.85969305,10.44638323,-9.439515645,3.85559365,-30.13749365,25.74848144,-35.89887294
8042,-5.941328296,-48.55455447,-10.81895226,-47.67518023,-4.929524856,-20.12058773,21.59272369,-37.57785976,19.62570513,-27.68553817
8043,-24.77041652,-34.49820793,-13.48909751,-43.80000607,-6.18890932,-21.80082696,36.34455683,-27.24510119,14.59255278,-23.5396575
8044,-15.08923927,-52.4485981,-26.36719763,-69.50550439,0.726492865,-22.24834373,33.92264922,-32.35548928,17.96737923,-18.62295848
8045,-23.96914244,-42.69663857,-28.38610572,-71.0213355,-11.64295286,-47.01143817,33.37664984,-8.039416345,15.37059982,-10.61086915
8046,-18.46211586,-42.38845845,-3.178012404,-61.41049664,-1.312722294,-32.87157,46.4334179,4.284483219,2.428272508,-10.15940555
8047,-12.69920577,-24.66786089,-16.11782471,-95.13438741,-34.29250918,-45.5588543,42.50558587,26.15055569,-39.75456622,-15.104764
8048,-32.78292187,20.04133669,-27.77450044,-80.15155463,-44.07028373,-46.63929019,34.93983624,36.60893123,-19.95949712,-31.57364612
8049,-35.40537645,12.04598608,-19.668989,-63.11957752,-39.60200337,-47.42722384,30.97228243,55.17875891,-13.48521548,-15.46826584
8050,-65.06681407,19.30490414,-11.4518661,-71.6297255,-19.50345693,-32.76440301,26.11211998,42.93904493,0.688684366,-9.252690251
8051,-42.13262762,-0.022084645,-7.609722119,-49.70796133,-19.97670107,-34.34853875,28.18187311,49.2996627,-7.087533599,-15.93189495
8052,-37.54630099,4.252161803,-23.305639,-38.27372361,-11.53596837,-38.77210152,27.35371389,55.76894945,4.9155863,-8.311712719
8053,-31.85240206,9.272004031,-30.87813512,-49.94976255,-5.103671771,-44.19683409,27.65983862,46.56675184,4.92791422,-30.89752338
8054,-44.98791527,14.35269257,-20.95183398,-81.87284624,13.79291702,-26.29706626,24.30497362,36.18471837,-12.65126294,-67.88156224
8055,-68.62735356,23.28178788,-32.40968402,-64.50446138,-10.63253219,-16.20009814,22.86494946,26.03150004,-28.16024067,-87.03656929
8056,-86.64208515,24.82291575,-49.95710488,-55.37190392,-5.837289964,-11.14048081,4.752979633,61.3094541,-35.46427082,-95.74943789
8057,-63.90939833,14.20048951,-58.52114527,-84.6226627,-27.01528673,-17.40046416,15.84061634,70.57006935,-39.96505619,-92.08027066
8058,-79.19291628,10.03876926,-49.27416062,-79.68259586,-43.88416242,-20.50514425,6.963781293,38.7094567,-32.67587052,-92.50770159
8059,-67.73582466,-4.299080581,-23.15782537,-53.04839928,-39.37177327,-22.9397779,-5.174235605,40.43511475,-13.04821913,-82.81824339
8060,-62.42252948,-13.51729374,-6.57841282,-58.85951241,-46.73967698,0.218789254,-10.78823362,32.58412787,-18.17753192,-56.57421625
8061,-45.98400113,7.559323603,11.87139732,-70.0599337,-47.92409537,-15.05209889,-20.37285492,2.835532215,-16.26104627,-57.97681201
8062,-42.97461357,3.643054889,6.524936636,-60.25324287,-40.32388133,-27.57024385,-8.688227948,-9.204770957,-23.56041004,-65.52997248
8063,-30.4475752,1.125045783,-9.214385329,-73.29012356,-20.88836188,-20.00516833,-5.216952381,-3.393893413,-12.99360346,-69.11543504
